Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","1995","1995","hg/ha","2286","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","1995","1995","tonnes","160","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","1996","1996","ha","600","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","1996","1996","hg/ha","2167","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","1996","1996","tonnes","130","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","1997","1997","ha","700","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","1997","1997","hg/ha","2143","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","1997","1997","tonnes","150","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","1998","1998","ha","755","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","1998","1998","hg/ha","2119","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","1998","1998","tonnes","160","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","1999","1999","ha","659","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","1999","1999","hg/ha","2123","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","1999","1999","tonnes","140","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2000","2000","ha","659","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2000","2000","hg/ha","2124","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2000","2000","tonnes","140","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2001","2001","ha","660","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2001","2001","hg/ha","2121","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2001","2001","tonnes","140","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2002","2002","ha","660","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2002","2002","hg/ha","2122","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2002","2002","tonnes","140","","Official data",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2003","2003","ha","550","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2003","2003","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2003","2003","tonnes","110","*","Unofficial figure",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2004","2004","ha","300","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2004","2004","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2004","2004","tonnes","60","*","Unofficial figure",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2005","2005","ha","325","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2005","2005","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2005","2005","tonnes","65","*","Unofficial figure",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2006","2006","ha","375","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2006","2006","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2006","2006","tonnes","75","*","Unofficial figure",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2007","2007","ha","250","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2007","2007","hg/ha","3040","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2007","2007","tonnes","76","*","Unofficial figure",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2008","2008","ha","250","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2008","2008","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2008","2008","tonnes","50","*","Unofficial figure",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2009","2009","ha","208","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2009","2009","hg/ha","2173","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2009","2009","tonnes","45","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2010","2010","ha","186","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2010","2010","hg/ha","2316","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2010","2010","tonnes","43","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2011","2011","ha","160","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2011","2011","hg/ha","2361","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2011","2011","tonnes","38","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2012","2012","ha","130","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2012","2012","hg/ha","2386","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2012","2012","tonnes","31","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2013","2013","ha","115","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2013","2013","hg/ha","2410","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2013","2013","tonnes","28","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2014","2014","ha","100","F","FAO estimate",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2014","2014","hg/ha","2379","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2014","2014","tonnes","24","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2015","2015","ha","127","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2015","2015","hg/ha","2397","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2015","2015","tonnes","30","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2016","2016","ha","124","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2016","2016","hg/ha","2431","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2016","2016","tonnes","30","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2017","2017","ha","126","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2017","2017","hg/ha","2451","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2017","2017","tonnes","31","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5312","Area harvested","692","Vanilla","2018","2018","ha","123","Im","FAO data based on imputation methodology",""
"QC","Crops","45","Comoros","5419","Yield","692","Vanilla","2018","2018","hg/ha","2471","Fc","Calculated data",""
"QC","Crops","45","Comoros","5510","Production","692","Vanilla","2018","2018","tonnes","30","Im","FAO data based on imputation methodology",""
"QC","Crops","70","French Polynesia","5312","Area harvested","692","Vanilla","1961","1961","ha","1900","F","FAO estimate",""
"QC","Crops","70","French Polynesia","5419","Yield","692","Vanilla","1961","1961","hg/ha","1016","Fc","Calculated data",""
"QC","Crops","70","French Polynesia","5510","Production","692","Vanilla","1961","1961","tonnes","193","","Official data",""
"QC","Crops","70","French Polynesia","5312","Area harvested","692","Vanilla","1962","1962","ha","1900","F","FAO estimate",""
"QC","Crops","70","French Polynesia","5419","Yield","692","Vanilla","1962","1962","hg/ha","1016","Fc","Calculated data",""
"QC","Crops","70","French Polynesia","5510","Production","692","Vanilla","1962","1962","tonnes","193","","Official data",""
"QC","Crops","70","French Polynesia","5312","Area harvested","692","Vanilla","1963","1963","ha","1600","F","FAO estimate",""
"QC","Crops","70","French Polynesia","5419","Yield","692","Vanilla","1963","1963","hg/ha","1000","Fc","Calculated data",""
"QC","Crops","70","French Polynesia","5510","Production","692","Vanilla","1963","1963","tonnes","160","","Official data",""
"QC","Crops","70","French Polynesia","5312","Area harvested","692","Vanilla","1964","1964","ha","1000","F","FAO estimate",""
"QC","Crops","70","French Polynesia","5419","Yield","692","Vanilla","1964","1964","hg/ha","1000","Fc","Calculated data",""
"QC","Crops","70","French Polynesia","5510","Production","692","Vanilla","1964","1964","tonnes","100","","Official data",""
"QC","Crops","70","French Polynesia","5312","Area harvested","692","Vanilla","1965","1965","ha","1300","F","FAO estimate",""
"QC","Crops","70","French Polynesia","5419","Yield","692","Vanilla","1965","1965","hg/ha","1015","Fc","Calculated data",""
"QC","Crops","70","French Polynesia","5510","Production","692","Vanilla","1965","1965","tonnes","132","","Official data",""
"QC","Crops","70","French Polynesia","5312","Area harvested","692","Vanilla","1966","1966","ha","900","F","FAO estimate",""
"QC","Crops","70","French Polynesia","5419","Yield","692","Vanilla","1966","1966","hg/ha","944","Fc","Calculated data",""
"QC","Crops","70","French Polynesia","5510","Production","692","Vanilla","1966","1966","tonnes","85","","Official data",""
"QC","Crops","70","French Polynesia","5312","Area harvested","692","Vanilla","1967","1967","ha","600","F","FAO estimate",""
"QC","Crops","70","French Polynesia","5419","Yield","692","Vanilla","1967","1967","hg/ha","700","Fc","Calculated data",""
